fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,pH,sulphates,alcohol,quality
5.2,0.6,0.07,1.9459101490553132,-3.123565645063876,3.4965075614664802,3.33,0.58,9.7,5
5.8,0.25,0.26,2.5726122302071057,-2.9759296462578115,3.784189633918261,3.29,0.38,9.3,5
6.6,0.58,0.3,1.62924053973028,-2.864704011147587,3.4011973816621555,3.24,0.38,9.0,5
7.0,0.29,0.54,2.3702437414678603,-3.079113882493042,4.07753744390572,3.05,0.61,9.5,5
6.6,0.19,0.41,2.186051276738094,-3.079113882493042,3.9318256327243257,3.14,0.57,9.8,6
6.7,0.2,0.41,2.2082744135228043,-3.123565645063876,3.912023005428146,3.14,0.58,9.8,6
7.7,0.26,0.4,0.09531017980432493,-3.170085660698769,2.1972245773362196,2.89,0.5,10.6,5
6.8,0.32,0.34,0.1823215567939546,-3.123565645063876,2.6390573296152584,3.05,0.47,10.6,4
7.0,0.3,0.49,1.547562508716013,-3.324236340526027,2.833213344056216,3.26,0.68,12.4,7
7.0,0.24,0.36,1.0296194171811581,-3.3813947543659757,3.091042453358316,3.19,0.38,12.6,8
6.1,0.31,0.58,1.6094379124341003,-3.2441936328524905,3.58351893845611,3.3,0.6,12.3,8
6.8,0.44,0.37,1.62924053973028,-3.0576076772720784,3.828641396489095,3.08,0.65,10.5,4
6.7,0.34,0.3,2.747270914255491,-2.9187712324178627,3.9318256327243257,3.19,0.49,9.3,5
7.1,0.35,0.24,2.7343675094195836,-2.900422093749666,3.828641396489095,3.12,0.49,8.8,5
7.3,0.32,0.25,1.9740810260220096,-2.882403588246988,3.8501476017100584,3.08,0.47,8.8,5
6.5,0.28,0.33,2.7536607123542622,-2.9374633654300153,3.9318256327243257,3.22,0.51,9.7,6
7.2,0.23,0.39,2.653241964607215,-2.8473122684357177,3.8918202981106265,2.98,0.48,9.0,7
7.2,0.23,0.39,2.653241964607215,-2.8473122684357177,3.8918202981106265,2.98,0.48,9.0,7
7.2,0.23,0.39,2.653241964607215,-2.8473122684357177,3.8918202981106265,2.98,0.48,9.0,7
7.2,0.23,0.39,2.653241964607215,-2.8473122684357177,3.8918202981106265,2.98,0.48,9.0,7
5.9,0.15,0.31,1.7578579175523736,-3.1941832122778293,3.970291913552122,3.52,0.46,10.5,6
7.4,0.28,0.42,2.9856819377004897,-2.7181005369557116,3.970291913552122,2.96,0.44,9.1,5
6.2,0.28,0.22,1.9878743481543455,-3.1941832122778293,3.258096538021482,3.44,0.64,9.8,7
9.1,0.59,0.38,0.47000362924573563,-2.7181005369557116,3.5263605246161616,3.23,0.38,8.5,3
6.3,0.33,0.27,0.1823215567939546,-3.079113882493042,3.5263605246161616,3.37,0.54,9.4,6
8.3,0.39,0.7,2.3608540011180215,-3.101092789211817,3.4965075614664802,3.09,0.57,9.4,5
7.2,0.19,0.46,1.33500106673234,-3.1941832122778293,4.406719247264253,3.19,0.6,11.2,7
7.5,0.17,0.44,2.424802725718295,-3.079113882493042,4.174387269895637,3.17,0.45,10.0,6
6.7,0.17,0.5,0.7419373447293773,-3.146555163288575,3.295836866004329,3.15,0.45,10.3,6
6.1,0.41,0.0,0.47000362924573563,-2.7646205525906042,3.58351893845611,3.27,0.67,10.8,6
8.3,0.2,0.35,-0.10536051565782628,-2.995732273553991,2.4849066497880004,3.13,0.38,10.5,6
6.1,0.41,0.0,0.47000362924573563,-2.7646205525906042,3.58351893845611,3.27,0.67,10.8,6
6.0,0.29,0.21,0.26236426446749106,-2.900422093749666,3.7376696182833684,3.32,0.43,11.1,6
7.3,0.41,0.24,1.916922612182061,-2.864704011147587,3.713572066704308,3.2,0.41,9.9,6
7.3,0.41,0.24,1.916922612182061,-2.864704011147587,3.713572066704308,3.2,0.41,9.9,6
7.2,0.43,0.24,1.9021075263969205,-2.8473122684357177,3.6888794541139363,3.2,0.41,9.9,5
7.3,0.4,0.24,1.9021075263969205,-2.8473122684357177,3.713572066704308,3.2,0.41,9.9,6
6.2,0.33,0.27,1.589235205116581,-3.324236340526027,3.4011973816621555,3.2,0.42,10.4,7
6.2,0.31,0.26,1.5686159179138452,-3.2968373663379125,3.58351893845611,3.21,0.41,10.4,6
6.1,0.36,0.27,0.7419373447293773,-3.3524072174927233,2.772588722239781,3.4,0.71,11.5,7
5.0,0.55,0.14,2.1162555148025524,-3.4420193761824103,3.5553480614894135,3.53,0.51,12.5,8
7.8,0.25,0.41,1.308332819650179,-3.170085660698769,3.6109179126442243,3.36,0.45,10.0,6
5.7,0.36,0.21,1.9021075263969205,-3.270169119255751,3.9318256327243257,3.29,0.63,10.0,6
5.8,0.34,0.21,1.8870696490323797,-3.2188758248682006,3.912023005428146,3.29,0.62,10.0,5
6.8,0.28,0.6,0.09531017980432493,-2.0249533563957662,3.7376696182833684,3.09,0.44,9.1,6
6.8,0.25,0.34,1.547562508716013,-3.473768074496991,3.5263605246161616,3.21,0.38,10.6,6
6.6,0.24,0.35,2.0412203288596382,-3.473768074496991,3.58351893845611,3.19,0.37,10.5,5
5.9,0.3,0.47,2.060513531794317,-3.506557897319982,2.9444389791664403,3.52,0.43,11.5,7
6.1,0.125,0.25,1.1939224684724346,-3.2188758248682006,2.302585092994046,3.54,0.59,10.1,6
6.0,0.1,0.24,0.09531017980432493,-3.1941832122778293,2.70805020110221,3.61,0.61,10.3,7
6.6,0.24,0.35,2.0412203288596382,-3.473768074496991,3.58351893845611,3.19,0.37,10.5,5
6.8,0.25,0.34,1.547562508716013,-3.473768074496991,3.5263605246161616,3.21,0.38,10.6,6
6.8,0.28,0.44,2.2300144001592104,-3.473768074496991,3.5553480614894135,3.16,0.36,10.4,6
8.3,0.41,0.51,0.6931471805599453,-3.079113882493042,2.3978952727983707,3.02,0.55,11.4,5
7.9,0.26,0.41,2.7180005319553784,-3.2188758248682006,3.6375861597263857,2.96,0.6,10.0,6
6.4,0.34,0.23,1.840549633397487,-3.2441936328524905,3.6109179126442243,3.19,0.65,10.0,6
6.5,0.28,0.35,2.7343675094195836,-3.170085660698769,4.007333185232471,3.23,0.5,9.6,6
7.2,0.21,0.41,0.26236426446749106,-3.324236340526027,3.4965075614664802,3.17,0.51,10.4,5
6.4,0.32,0.35,1.5686159179138452,-3.506557897319982,3.5263605246161616,3.36,0.6,12.5,8
6.8,0.24,0.34,1.5260563034950492,-3.4420193761824103,3.6109179126442243,3.2,0.39,10.6,5
6.3,0.23,0.3,0.5877866649021191,-3.4112477175156566,2.772588722239781,3.28,0.4,11.8,6
6.5,0.28,0.34,2.2925347571405443,-3.270169119255751,3.4011973816621555,3.11,0.44,9.8,5
5.6,0.26,0.26,1.7404661748405046,-3.473768074496991,2.4849066497880004,3.25,0.38,10.8,5
6.3,0.23,0.3,0.5877866649021191,-3.4112477175156566,2.772588722239781,3.28,0.4,11.8,6
6.3,0.23,0.33,0.4054651081081644,-3.324236340526027,2.70805020110221,3.32,0.42,11.2,6
5.8,0.27,0.27,2.509599262378372,-3.101092789211817,4.007333185232471,3.28,0.42,9.3,6
5.9,0.26,0.4,0.26236426446749106,-3.0576076772720784,2.4849066497880004,3.45,0.53,10.4,5
6.6,0.18,0.35,0.4054651081081644,-3.0159349808715104,3.8918202981106265,3.43,0.85,10.2,7
7.4,0.2,0.43,2.0541237336955462,-3.101092789211817,3.295836866004329,3.19,0.55,9.0,7
8.0,0.24,0.36,0.4054651081081644,-3.0576076772720784,2.833213344056216,3.2,0.54,10.0,6
6.4,0.26,0.42,2.272125885509337,-3.123565645063876,3.4011973816621555,3.18,0.47,9.1,6
5.4,0.31,0.47,1.0986122886681098,-2.9374633654300153,3.828641396489095,3.29,0.76,10.0,5
5.4,0.29,0.47,1.0986122886681098,-2.9565115604007097,3.8501476017100584,3.29,0.75,10.0,6
7.1,0.145,0.33,1.5260563034950492,-2.995732273553991,3.4965075614664802,3.28,0.4,9.6,6
5.6,0.34,0.1,0.26236426446749106,-3.473768074496991,2.995732273553991,3.36,0.51,11.2,7
6.7,0.19,0.41,2.747270914255491,-2.882403588246988,4.31748811353631,3.2,0.44,8.8,6
7.8,0.18,0.46,2.6100697927420065,-2.9565115604007097,3.6375861597263857,3.15,0.5,10.0,6
7.6,0.17,0.45,2.4159137783010487,-2.9187712324178627,4.02535169073515,3.15,0.47,10.0,5
6.3,0.12,0.36,0.7419373447293773,-3.123565645063876,3.8501476017100584,3.27,0.74,11.4,7
7.3,0.33,0.4,1.9242486522741338,-3.270169119255751,3.4657359027997265,3.03,0.3,11.9,7
5.5,0.335,0.3,0.9162907318741551,-2.645075401940822,3.295836866004329,3.14,0.51,9.6,6
7.3,0.33,0.4,1.9242486522741338,-3.270169119255751,3.4657359027997265,3.03,0.3,11.9,7
5.8,0.4,0.42,1.4816045409242156,-3.0576076772720784,3.6506582412937387,3.25,0.57,9.6,6
7.3,0.22,0.37,2.6602595372658615,-2.7646205525906042,3.871201010907891,2.89,0.38,9.0,6
7.3,0.22,0.37,2.6602595372658615,-2.7646205525906042,3.871201010907891,2.89,0.38,9.0,6
6.1,0.36,0.33,0.09531017980432493,-2.995732273553991,3.1780538303479458,3.15,0.78,9.5,6
10.0,0.2,0.39,0.3364722366212129,-2.995732273553991,2.9444389791664403,3.0,0.42,10.4,6
6.9,0.24,0.34,1.547562508716013,-3.2188758248682006,3.7612001156935624,3.2,0.59,10.6,6
6.4,0.24,0.32,2.7013612129514133,-3.0576076772720784,3.9889840465642745,3.28,0.5,10.2,6
7.1,0.365,0.14,0.1823215567939546,-2.900422093749666,3.1780538303479458,3.15,0.43,8.9,5
6.8,0.15,0.3,1.667706820558076,-2.995732273553991,3.6888794541139363,3.4,0.39,9.7,6
7.3,0.22,0.37,2.6602595372658615,-2.7646205525906042,3.871201010907891,2.89,0.38,9.0,6
6.8,0.16,0.4,0.8329091229351039,-3.2968373663379125,2.8903717578961645,3.49,0.42,11.4,7
6.0,0.26,0.32,1.252762968495368,-3.575550768806933,3.367295829986474,3.4,0.71,12.3,7
6.0,0.18,0.27,0.4054651081081644,-2.419118909249997,3.6888794541139363,3.49,0.62,10.8,6
6.9,0.33,0.21,0.0,-2.9374633654300153,3.6635616461296463,3.12,0.45,9.4,6
7.7,0.29,0.48,0.8329091229351039,-3.0159349808715104,3.58351893845611,3.17,0.64,10.6,6
7.1,0.39,0.35,2.5257286443082556,-3.123565645063876,3.258096538021482,3.17,0.29,11.6,5
6.9,0.33,0.21,0.0,-2.9374633654300153,3.6635616461296463,3.12,0.45,9.4,6
7.7,0.29,0.48,0.8329091229351039,-3.0159349808715104,3.58351893845611,3.17,0.64,10.6,6
7.2,0.27,0.27,0.8754687373538999,-3.036554268074246,3.4011973816621555,3.1,0.51,9.2,6
5.1,0.33,0.22,0.47000362924573563,-3.6119184129778077,2.8903717578961645,3.51,0.38,12.5,7
5.1,0.33,0.22,0.47000362924573563,-3.6119184129778077,2.8903717578961645,3.51,0.38,12.5,7
6.4,0.31,0.28,0.4054651081081644,-3.2968373663379125,2.4849066497880004,3.32,0.51,10.4,7
7.3,0.2,0.44,0.3364722366212129,-3.101092789211817,3.044522437723423,3.15,0.46,10.0,7
5.7,0.32,0.5,0.9555114450274363,-3.0159349808715104,2.833213344056216,3.22,0.64,10.0,6
6.4,0.31,0.28,0.4054651081081644,-3.2968373663379125,2.4849066497880004,3.32,0.51,10.4,7
7.3,0.2,0.44,0.3364722366212129,-3.101092789211817,3.044522437723423,3.15,0.46,10.0,7
7.2,0.28,0.26,2.5257286443082556,-3.079113882493042,3.871201010907891,3.1,0.52,9.0,6
7.5,0.35,0.28,2.2617630984737906,-2.9759296462578115,3.258096538021482,3.12,0.53,9.2,6
7.2,0.27,0.27,0.8754687373538999,-3.036554268074246,3.4011973816621555,3.1,0.51,9.2,6
6.0,0.36,0.39,1.1631508098056809,-3.6119184129778077,2.995732273553991,3.38,0.39,11.3,7
5.1,0.33,0.22,0.47000362924573563,-3.6119184129778077,2.8903717578961645,3.51,0.38,12.5,7
5.0,0.17,0.56,0.4054651081081644,-3.649658740960655,3.1780538303479458,3.48,0.39,10.8,7
6.3,0.39,0.35,1.7749523509116738,-3.2188758248682006,4.412798293340635,3.12,0.66,10.1,5
6.7,0.21,0.32,1.6863989535702288,-3.0576076772720784,3.367295829986474,3.39,0.46,9.7,6
7.0,0.3,0.38,2.7013612129514133,-3.4420193761824103,4.0943445622221,3.18,0.61,9.3,7
7.0,0.3,0.38,2.7013612129514133,-3.4420193761824103,4.0943445622221,3.18,0.61,9.3,7
6.5,0.36,0.32,0.09531017980432493,-3.473768074496991,2.5649493574615367,3.1,0.46,10.6,5
6.1,0.55,0.15,2.2823823856765264,-3.473768074496991,2.9444389791664403,3.36,0.47,10.2,6
7.3,0.24,0.43,0.6931471805599453,-3.863232841258714,2.995732273553991,3.08,0.56,12.2,6
6.8,0.37,0.51,2.468099531471619,-3.123565645063876,4.127134385045092,3.19,0.44,8.8,5
6.8,0.27,0.12,0.26236426446749106,-3.2188758248682006,4.465908118654584,3.18,0.41,10.0,5
8.2,0.28,0.42,0.5877866649021191,-3.473768074496991,3.4011973816621555,3.09,0.39,11.4,5
6.3,0.2,0.4,0.4054651081081644,-3.2968373663379125,3.5553480614894135,3.46,0.5,11.4,6
5.9,0.26,0.27,2.9014215940827497,-3.036554268074246,3.9512437185814275,3.35,0.44,9.4,5
6.4,0.19,0.42,1.0647107369924282,-3.4420193761824103,3.4657359027997265,3.3,0.41,11.7,6
6.3,0.2,0.4,0.4054651081081644,-3.2968373663379125,3.5553480614894135,3.46,0.5,11.4,6
6.8,0.37,0.51,2.468099531471619,-3.123565645063876,4.127134385045092,3.19,0.44,8.8,5
6.1,0.35,0.07,0.3364722366212129,-2.6736487743848776,3.091042453358316,3.23,0.52,9.2,5
7.1,0.27,0.31,2.9014215940827497,-3.079113882493042,4.007333185232471,3.07,0.56,8.7,5
6.8,0.22,0.31,1.840549633397487,-3.3524072174927233,3.4965075614664802,3.24,0.66,12.6,6
6.8,0.27,0.12,0.26236426446749106,-3.2188758248682006,4.465908118654584,3.18,0.41,10.0,5
5.8,0.28,0.34,1.3862943611198906,-3.473768074496991,3.6888794541139363,3.39,0.39,12.8,7
6.9,0.49,0.24,0.1823215567939546,-3.0159349808715104,2.5649493574615367,3.17,0.51,9.4,5
6.3,0.14,0.39,0.1823215567939546,-3.123565645063876,3.258096538021482,3.26,0.53,10.3,6
8.2,0.28,0.42,0.5877866649021191,-3.473768074496991,3.4011973816621555,3.09,0.39,11.4,5
7.2,0.25,0.39,2.9418039315284354,-3.270169119255751,3.7376696182833684,2.97,0.47,9.0,6
7.3,0.28,0.36,2.5416019934645457,-3.2188758248682006,3.6375861597263857,3.3,0.79,9.6,6
7.2,0.19,0.39,0.1823215567939546,-3.324236340526027,3.4657359027997265,3.16,0.5,10.5,5
7.2,0.19,0.39,0.1823215567939546,-3.324236340526027,3.4657359027997265,3.16,0.5,10.5,5
7.2,0.25,0.39,2.9418039315284354,-3.270169119255751,3.7376696182833684,2.97,0.47,9.0,6
7.3,0.28,0.36,2.5416019934645457,-3.2188758248682006,3.6375861597263857,3.3,0.79,9.6,6
7.4,0.21,0.27,0.1823215567939546,-3.1941832122778293,3.295836866004329,3.19,0.33,9.8,6
6.8,0.26,0.22,2.0412203288596382,-3.0576076772720784,4.04305126783455,3.1,0.47,9.0,5
7.4,0.21,0.27,0.1823215567939546,-3.1941832122778293,3.295836866004329,3.19,0.33,9.8,6
7.4,0.31,0.28,0.47000362924573563,-2.995732273553991,3.4965075614664802,3.31,0.56,10.5,6
7.0,0.22,0.31,0.9932517730102834,-3.506557897319982,3.713572066704308,3.16,0.37,12.7,7
7.0,0.21,0.28,2.163323025660538,-3.101092789211817,3.6109179126442243,3.25,0.54,10.4,6
7.0,0.21,0.28,2.151762203259462,-3.101092789211817,3.6109179126442243,3.25,0.54,10.4,6
7.0,0.21,0.28,2.151762203259462,-3.101092789211817,3.6109179126442243,3.25,0.54,10.4,6
6.9,0.23,0.38,2.1162555148025524,-3.0576076772720784,3.8501476017100584,3.34,0.52,10.5,7
7.0,0.21,0.28,2.163323025660538,-3.101092789211817,3.6109179126442243,3.25,0.54,10.4,6
7.0,0.21,0.28,2.151762203259462,-3.101092789211817,3.6109179126442243,3.25,0.54,10.4,6
6.8,0.29,0.5,2.5877640352277083,-2.9374633654300153,3.871201010907891,3.09,0.45,9.4,5
7.8,0.21,0.27,0.1823215567939546,-2.9759296462578115,2.995732273553991,3.06,0.46,9.1,5
7.1,0.31,0.47,2.6100697927420065,-2.882403588246988,3.9889840465642745,3.1,0.49,9.3,5
6.8,0.29,0.5,2.5877640352277083,-2.9374633654300153,3.871201010907891,3.09,0.45,9.4,5
6.4,0.34,0.1,0.09531017980432493,-3.036554268074246,2.9444389791664403,3.21,0.38,9.8,5
7.4,0.155,0.34,0.8329091229351039,-3.101092789211817,4.297285406218791,3.18,0.61,9.9,7
7.2,0.55,0.09,0.4054651081081644,-2.2256240518579173,2.772588722239781,3.07,0.57,9.2,4
7.0,0.23,0.36,1.9600947840472698,-3.575550768806933,3.4339872044851463,3.35,0.47,12.1,8
6.9,0.2,0.37,1.824549292051046,-3.6119184129778077,3.1780538303479458,3.38,0.49,12.2,7
6.1,0.28,0.32,0.9162907318741551,-3.170085660698769,3.1354942159291497,3.27,0.6,9.8,5
6.6,0.16,0.32,0.3364722366212129,-3.3524072174927233,3.8918202981106265,3.35,0.64,12.4,8
7.4,0.155,0.34,0.8329091229351039,-3.101092789211817,4.297285406218791,3.18,0.61,9.9,7
6.2,0.35,0.04,0.1823215567939546,-2.8134107167600364,3.1354942159291497,3.26,0.54,9.2,5
6.7,0.22,0.37,0.47000362924573563,-3.575550768806933,3.1780538303479458,3.29,0.59,11.6,7
6.1,0.38,0.2,1.8870696490323797,-3.4112477175156566,3.2188758248682006,3.3,0.69,10.4,6
6.0,0.25,0.28,0.7884573603642703,-3.649658740960655,3.9889840465642745,3.43,0.65,12.9,8
6.6,0.52,0.44,2.501435951739211,-3.036554268074246,3.9889840465642745,3.26,0.54,9.3,6
6.9,0.24,0.36,3.0349529867072724,-3.473768074496991,3.6888794541139363,3.2,0.33,11.0,6
7.1,0.32,0.32,2.3978952727983707,-3.270169119255751,2.772588722239781,3.24,0.4,11.5,3
5.8,0.28,0.27,0.9555114450274363,-2.9187712324178627,3.4011973816621555,3.53,0.42,12.4,5
6.5,0.41,0.24,2.6390573296152584,-3.036554268074246,3.1780538303479458,3.44,0.53,9.8,6
6.5,0.41,0.24,2.6390573296152584,-3.036554268074246,3.1780538303479458,3.44,0.53,9.8,6
6.4,0.28,0.29,0.47000362924573563,-2.9565115604007097,3.5263605246161616,3.48,0.56,10.5,7
7.2,0.6,0.2,2.2925347571405443,-2.659260036932778,3.044522437723423,3.03,0.54,9.1,5
6.1,0.2,0.25,0.1823215567939546,-3.270169119255751,3.5263605246161616,3.24,0.44,10.1,5
5.9,0.46,0.14,0.9932517730102834,-3.170085660698769,3.295836866004329,3.46,0.51,10.6,7
6.0,0.27,0.27,0.47000362924573563,-3.079113882493042,3.4657359027997265,3.41,0.51,10.5,7
6.4,0.28,0.29,0.47000362924573563,-2.9565115604007097,3.5263605246161616,3.48,0.56,10.5,7
6.4,0.41,0.24,2.6390573296152584,-3.036554268074246,3.1780538303479458,3.44,0.53,9.8,6
6.3,0.23,0.31,0.4054651081081644,-3.816712825623821,2.3978952727983707,3.3,0.4,12.9,7
7.1,0.21,0.27,2.151762203259462,-2.882403588246988,3.258096538021482,2.95,0.52,9.5,5
6.0,0.37,0.32,0.0,-2.9374633654300153,3.4339872044851463,3.29,0.72,9.8,6
6.1,0.43,0.35,2.2082744135228043,-2.8302178350764176,4.418840607796598,3.37,0.5,8.5,5
7.1,0.21,0.27,2.151762203259462,-2.882403588246988,3.258096538021482,2.95,0.52,9.5,5
7.0,0.25,0.29,2.7212954278522306,-3.0576076772720784,3.6888794541139363,3.22,0.45,9.3,5
5.9,0.25,0.19,2.517696472610991,-3.0576076772720784,3.912023005428146,3.35,0.38,9.5,5
6.8,0.32,0.21,0.7884573603642703,-3.123565645063876,2.70805020110221,3.17,0.39,9.4,6
7.2,0.39,0.62,2.3978952727983707,-3.0576076772720784,4.189654742026425,3.16,0.5,8.7,5
6.3,0.21,0.58,2.302585092994046,-2.513306124309698,3.5263605246161616,2.95,0.46,8.9,5
7.0,0.14,0.32,2.1972245773362196,-3.2441936328524905,3.9889840465642745,3.22,0.43,9.4,6
6.8,0.32,0.21,0.7884573603642703,-3.123565645063876,2.70805020110221,3.17,0.39,9.4,6
7.2,0.39,0.62,2.3978952727983707,-3.0576076772720784,4.189654742026425,3.16,0.5,8.7,5
7.2,0.29,0.53,2.8986705607108596,-3.0576076772720784,4.07753744390572,3.09,0.52,9.6,5
8.6,0.37,0.7,2.4973291697865574,-3.2441936328524905,3.044522437723423,3.0,0.73,9.3,6
6.5,0.38,0.34,1.2237754316221157,-3.324236340526027,3.5263605246161616,3.14,0.76,10.0,5
6.6,0.24,0.29,0.6931471805599453,-3.7722610630529876,2.9444389791664403,3.25,0.45,12.5,6
7.0,0.17,0.31,1.5686159179138452,-3.3813947543659757,3.5263605246161616,3.36,0.48,9.6,7
5.5,0.16,0.22,1.5040773967762742,-3.506557897319982,3.4011973816621555,3.24,0.36,9.4,6
7.0,0.24,0.51,2.3978952727983707,-3.540459448995663,4.007333185232471,3.03,0.61,9.5,5
7.4,0.28,0.36,0.09531017980432493,-3.575550768806933,3.7376696182833684,2.99,0.39,12.4,7
7.0,0.22,0.28,0.4054651081081644,-3.2968373663379125,3.367295829986474,3.11,0.55,10.5,6
7.1,0.55,0.13,0.5306282510621704,-2.617295837833746,3.044522437723423,2.97,0.58,9.2,6
6.3,0.22,0.33,0.5306282510621704,-3.1941832122778293,4.204692619390966,3.32,0.56,10.4,6
6.7,0.47,0.34,2.186051276738094,-3.146555163288575,3.4339872044851463,3.22,0.6,9.2,5
5.9,0.36,0.41,0.26236426446749106,-3.0576076772720784,3.8066624897703196,3.33,0.51,10.6,6
5.8,0.25,0.24,2.5877640352277083,-3.123565645063876,3.713572066704308,3.34,0.42,9.5,5
6.7,0.47,0.34,2.186051276738094,-3.146555163288575,3.4339872044851463,3.22,0.6,9.2,5
6.2,0.18,0.38,0.4054651081081644,-3.575550768806933,3.58351893845611,3.47,0.54,9.7,6
6.0,0.16,0.37,0.4054651081081644,-3.6888794541139363,3.7612001156935624,3.46,0.51,9.7,6
6.6,0.34,0.28,0.26236426446749106,-3.3524072174927233,3.4657359027997265,3.1,0.42,10.7,6
7.4,0.29,0.29,0.47000362924573563,-3.101092789211817,3.970291913552122,3.34,0.68,10.5,6
7.4,0.26,0.31,2.028148247292285,-3.0576076772720784,3.9512437185814275,3.13,0.45,8.9,6
7.0,0.28,0.36,0.0,-3.3524072174927233,2.0794415416798357,3.09,0.46,12.1,6
7.1,0.23,0.39,0.47000362924573563,-3.4420193761824103,2.4849066497880004,3.25,0.4,12.7,7
7.8,0.19,0.26,2.186051276738094,-3.2441936328524905,3.7376696182833684,3.18,0.46,9.9,6
6.3,0.19,0.28,0.5877866649021191,-3.816712825623821,3.332204510175204,3.2,0.64,11.4,6
6.8,0.2,0.38,1.547562508716013,-3.2188758248682006,3.295836866004329,3.37,0.58,10.7,6
5.7,0.44,0.13,1.9459101490553132,-3.6888794541139363,3.332204510175204,3.33,0.48,12.5,6
7.2,0.4,0.62,2.379546134130174,-3.1941832122778293,4.248495242049359,3.08,0.49,8.6,4
6.8,0.23,0.32,0.47000362924573563,-3.649658740960655,3.7612001156935624,3.29,0.54,12.5,6
5.7,0.335,0.34,0.0,-3.2188758248682006,2.5649493574615367,3.27,0.66,10.0,5
7.2,0.4,0.62,2.379546134130174,-3.1941832122778293,4.248495242049359,3.08,0.49,8.6,4
7.2,0.28,0.54,2.8154087194227095,-3.101092789211817,3.9889840465642745,3.08,0.49,9.5,6
6.8,0.19,0.58,2.653241964607215,-3.270169119255751,3.9318256327243257,3.12,0.48,9.6,6
6.4,0.3,0.3,0.8109302162163288,-3.270169119255751,2.0794415416798357,3.2,0.62,9.9,6
6.5,0.3,0.29,0.8109302162163288,-3.2968373663379125,2.0794415416798357,3.19,0.62,9.9,5
7.8,0.18,0.31,2.501435951739211,-2.9374633654300153,3.828641396489095,3.06,0.53,8.9,6
7.8,0.18,0.31,2.501435951739211,-2.9374633654300153,3.828641396489095,3.06,0.53,8.9,6
7.3,0.51,0.26,1.1939224684724346,-2.4079456086518722,1.9459101490553132,3.01,0.52,8.8,5
6.0,0.24,0.27,0.6418538861723947,-3.036554268074246,3.6888794541139363,3.64,0.54,10.0,7
5.9,0.62,0.28,1.252762968495368,-3.2441936328524905,4.007333185232471,3.44,0.44,12.0,6
6.0,0.24,0.27,0.6418538861723947,-3.036554268074246,3.6888794541139363,3.64,0.54,10.0,7
6.7,0.27,0.12,0.26236426446749106,-3.1941832122778293,4.127134385045092,3.21,0.42,10.0,6
7.8,0.34,0.35,0.5877866649021191,-3.170085660698769,2.0794415416798357,3.11,0.41,12.1,6
7.3,0.26,0.36,1.6486586255873816,-3.2188758248682006,3.4339872044851463,3.16,0.59,11.0,6
7.4,0.36,0.33,0.3364722366212129,-3.6888794541139363,3.295836866004329,3.21,0.33,11.2,6
7.8,0.28,0.32,2.1972245773362196,-3.324236340526027,3.5263605246161616,3.17,0.39,10.3,7
6.1,0.31,0.26,0.7884573603642703,-2.9759296462578115,3.332204510175204,3.37,0.47,10.4,6
6.8,0.18,0.37,0.47000362924573563,-2.900422093749666,3.8501476017100584,3.08,0.45,9.1,5
7.4,0.15,0.42,0.5306282510621704,-3.101092789211817,3.8918202981106265,3.0,0.6,10.4,6
5.9,0.13,0.28,0.6418538861723947,-2.995732273553991,2.995732273553991,3.43,0.64,10.8,6
7.2,0.34,0.34,2.533696813957432,-3.036554268074246,1.9459101490553132,3.19,0.4,11.7,5
7.9,0.19,0.26,0.7419373447293773,-3.2441936328524905,2.0794415416798357,3.05,0.74,9.8,5
7.9,0.19,0.26,0.7419373447293773,-3.2441936328524905,2.0794415416798357,3.05,0.74,9.8,5
6.9,0.25,0.4,0.26236426446749106,-3.270169119255751,3.091042453358316,3.03,0.39,11.4,6
5.8,0.36,0.32,0.5306282510621704,-3.4112477175156566,3.091042453358316,3.03,0.38,11.2,6
5.6,0.35,0.37,0.0,-3.270169119255751,1.791759469228055,3.37,0.34,11.4,5
5.9,0.32,0.39,1.1939224684724346,-2.1715568305876416,3.1780538303479458,3.09,0.45,9.2,6
7.2,0.31,0.46,1.6094379124341003,-3.2188758248682006,1.0986122886681098,3.04,0.53,12.5,4
6.1,0.28,0.22,0.5877866649021191,-3.3813947543659757,3.4657359027997265,3.36,0.44,12.6,6
5.2,0.36,0.02,0.47000362924573563,-3.473768074496991,3.1780538303479458,3.44,0.35,12.2,6
